PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,ZngCdPr,ClassPr_S,ClassSc_S,LndAc_S,OthAc_S,GLA,BsmtLivArea,GrLivAreaBucks
528326110,2172,291000,60,RL,80.08928571428571,11000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,4,3,PConc,5,3,1,0,0.0,0,0.0,1519.0,1519.0,GasA,5,Y,SBrkr,1533,639,0,0.0,0.0,2,1,4,1,5,8,Typ,1,3,BuiltIn,2000.0,2.0,3.0,687.0,3.0,3.0,Y,162,153,0,0,0,0,0,None,None,0,6,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,94000.0,282100.0,2179.0,0.0,27
914452190,1080,134000,20,RL,71.0,9187,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,0,4,336.0,0,0.0,748.0,1084.0,GasA,3,Y,SBrkr,1080,0,0,0.0,0.0,1,1,3,1,3,5,Typ,0,0,Attchd,1983.0,1.0,2.0,484.0,3.0,3.0,Y,120,0,158,0,0,0,0,None,None,0,6,2007,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,43700.0,131100.0,1080.0,336.0,6
535425060,1312,186000,20,RL,76.0,11355,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,3,3,CBlock,3,3,0,3,637.0,0,0.0,675.0,1312.0,GasA,5,Y,SBrkr,1312,0,0,0.0,0.0,1,1,3,1,3,6,Typ,1,4,Attchd,1958.0,2.0,2.0,495.0,3.0,3.0,Y,0,304,144,0,0,0,0,MnPrv,Othr,6500,4,2008,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,61300.0,184100.0,1552.0,637.0,11
532376250,925,133500,20,RL,71.81818181818181,8638,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,3,3,0,4,181.0,0,0.0,744.0,925.0,GasA,4,Y,SBrkr,925,0,0,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,1990.0,1.0,2.0,484.0,3.0,3.0,Y,203,74,0,0,0,0,0,None,None,0,10,2006,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,39800.0,119300.0,925.0,181.0,3
535379110,1534,148000,70,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,3,4,CBlock,4,3,2,0,0.0,0,0.0,736.0,736.0,GasA,5,Y,SBrkr,751,783,0,0.0,0.0,1,1,3,1,4,6,Typ,0,0,None,1978.0,0.0,0.0,0.0,0.0,0.0,N,0,112,0,0,0,0,0,None,None,0,7,2007,WD ,Normal,RL,RESIDENTIAL,2-STORY 1945 & OLDER,50200.0,150600.0,1759.0,0.0,17
528118010,2376,325300,60,RL,101.0,14215,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,4,3,PConc,5,3,2,0,0.0,0,0.0,1158.0,1158.0,GasA,5,Y,SBrkr,1158,1218,0,0.0,0.0,3,1,4,1,4,9,Typ,1,4,BuiltIn,2005.0,2.0,3.0,853.0,3.0,3.0,Y,240,154,0,0,0,0,0,None,None,0,11,2006,New,Partial,FS-RL,RESIDENTIAL,2-STORY 1946 & NEWER,107800.0,323300.0,2515.0,0.0,28
528235160,1959,215000,60,RL,59.0,11796,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,0,0.0,0,0.0,847.0,847.0,GasA,5,Y,SBrkr,847,1112,0,0.0,0.0,2,1,4,1,4,8,Typ,1,4,BuiltIn,2004.0,3.0,2.0,434.0,3.0,3.0,Y,100,48,0,0,0,0,0,None,None,0,7,2007,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,63200.0,189700.0,1959.0,0.0,25
905478030,1716,131000,50,RL,60.0,11409,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,1,292.0,0,0.0,476.0,768.0,GasA,4,Y,SBrkr,1148,568,0,0.0,0.0,1,1,3,1,3,8,Min2,1,4,Attchd,1949.0,1.0,1.0,281.0,3.0,3.0,Y,0,0,0,0,160,0,0,None,None,0,1,2009,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,49000.0,146800.0,1716.0,292.0,21
902106130,936,109500,30,RM,56.0,4485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,0,3,579.0,0,0.0,357.0,936.0,GasA,3,Y,SBrkr,936,0,0,1.0,0.0,1,0,2,1,3,5,Typ,1,4,None,1978.0,0.0,0.0,0.0,0.0,0.0,P,51,0,135,0,0,0,0,MnPrv,None,0,5,2010,WD ,Normal,RM,RESIDENTIAL,1-STORY 1945 & OLDER,33600.0,100800.0,936.0,579.0,3
902102080,1230,110000,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,0,0,0.0,0,0.0,440.0,440.0,GasA,4,Y,SBrkr,682,548,0,0.0,0.0,1,1,2,1,3,5,Typ,0,0,Detchd,1966.0,1.0,2.0,440.0,3.0,3.0,Y,74,0,128,0,0,0,0,MnPrv,None,0,5,2009,WD ,Normal,UCRM,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,34200.0,102700.0,1230.0,0.0,10
909176170,2592,150000,90,RL,60.0,10890,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,3,3,PConc,3,3,1,2,371.0,0,0.0,925.0,1296.0,Grav,2,N,FuseA,1296,1296,0,2.0,0.0,2,0,6,2,3,12,Min2,0,0,None,1978.0,0.0,0.0,0.0,0.0,0.0,Y,0,742,240,0,0,0,0,None,Shed,1512,1,2007,WD ,AdjLand,RL,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,46200.0,138600.0,2592.0,371.0,29
533206070,1565,193800,120,FV,32.0,3784,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,0,5,60.0,0,0.0,1451.0,1511.0,GasA,5,Y,SBrkr,1565,0,0,1.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,2006.0,3.0,2.0,476.0,3.0,3.0,Y,0,120,0,0,0,0,0,None,None,0,2,2007,New,Partial,F-VR,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,67400.0,202100.0,1564.0,60.0,18
527302020,1868,178000,80,RL,78.0,12090,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,3,3,CBlock,4,3,0,0,0.0,0,0.0,585.0,585.0,GasA,5,Y,SBrkr,1140,728,0,0.0,0.0,3,1,3,1,3,7,Typ,1,3,BuiltIn,1984.0,3.0,2.0,477.0,3.0,3.0,Y,268,112,0,0,147,0,0,None,None,0,1,2007,WD ,Abnorml,RL,RESIDENTIAL,SPLIT OR MULTI-LEVEL,62100.0,186400.0,1868.0,0.0,24
907414060,1422,179600,20,RL,63.0,8500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,4,3,PConc,4,3,2,0,0.0,0,0.0,1422.0,1422.0,GasA,5,Y,SBrkr,1422,0,0,0.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,2004.0,2.0,2.0,626.0,3.0,3.0,Y,192,60,0,0,0,0,0,None,None,0,11,2007,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,55100.0,165400.0,1422.0,0.0,14
904301060,1200,179000,90,RL,60.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,4,3,5,1200.0,0,0.0,0.0,1200.0,GasA,3,Y,SBrkr,1200,0,0,3.0,0.0,3,0,3,1,3,5,Typ,0,0,None,1978.0,0.0,0.0,0.0,0.0,0.0,Y,120,0,0,0,0,0,0,None,None,0,3,2009,WD ,Alloca,RL,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,47400.0,142200.0,1200.0,1200.0,9
532479020,1641,140000,50,RL,70.0,10759,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,3,0,1,190.0,4,811.0,0.0,1001.0,GasA,3,Y,SBrkr,1001,640,0,0.0,0.0,2,0,4,1,3,5,Typ,1,4,Detchd,1972.0,1.0,2.0,490.0,3.0,3.0,Y,0,0,92,0,0,0,0,GdPrv,None,0,7,2008,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50300.0,151000.0,1641.0,1001.0,20
528110070,1973,395000,20,RL,110.0,14226,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,2,0,0.0,0,0.0,1935.0,1935.0,GasA,4,Y,SBrkr,1973,0,0,0.0,0.0,2,0,3,1,4,9,Typ,1,4,Attchd,2006.0,3.0,3.0,895.0,3.0,3.0,Y,315,45,0,0,0,0,0,None,None,0,7,2007,New,Partial,FS-RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,107600.0,322900.0,1963.0,0.0,25
534429130,1248,151500,20,RL,80.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,3,3,CBlock,3,3,0,4,632.0,0,0.0,616.0,1248.0,GasA,5,Y,SBrkr,1248,0,0,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1960.0,1.0,1.0,286.0,3.0,3.0,Y,0,0,0,0,0,0,0,MnPrv,None,0,5,2006,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,48200.0,144500.0,1248.0,632.0,10
528365060,2418,341000,60,RL,96.0,10542,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,4,3,PConc,4,3,3,5,1173.0,0,0.0,138.0,1311.0,GasA,5,Y,SBrkr,1325,1093,0,1.0,0.0,2,1,3,1,4,9,Typ,1,3,Attchd,1993.0,2.0,3.0,983.0,3.0,3.0,Y,250,154,216,0,0,0,0,None,None,0,8,2008,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,88900.0,266700.0,2418.0,1173.0,28
533135020,1755,235000,60,RL,80.98214285714286,11949,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,4,PConc,4,3,0,5,601.0,4,216.0,158.0,975.0,GasA,5,Y,SBrkr,975,780,0,0.0,1.0,2,1,3,1,4,7,Typ,1,3,Attchd,1991.0,1.0,2.0,524.0,3.0,3.0,Y,502,60,0,0,0,0,0,GdPrv,None,0,7,2009,WD ,Normal,RL,RESIDENTIAL,2-STORY 1946 & NEWER,72700.0,217900.0,1755.0,817.0,22
910203100,672,72000,30,RM,61.0,8534,Pave,None,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,0,0,0.0,0,0.0,432.0,432.0,GasA,3,N,FuseA,672,0,0,0.0,0.0,1,0,2,1,3,4,Min1,0,0,None,1978.0,0.0,0.0,0.0,0.0,0.0,N,0,0,112,0,0,0,0,GdWo,None,0,6,2006,WD ,Normal,UCRM,RESIDENTIAL,1-STORY 1945 & OLDER,24900.0,74700.0,672.0,0.0,0
905451390,1626,154000,50,RL,70.0,10512,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,3,491.0,0,0.0,497.0,988.0,GasA,5,Y,SBrkr,988,638,0,0.0,0.0,1,1,3,1,4,6,Typ,0,0,Attchd,1954.0,1.0,1.0,332.0,3.0,3.0,Y,366,0,0,0,0,0,0,None,None,0,5,2007,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,47200.0,141500.0,1626.0,491.0,19
533213010,1726,222000,120,FV,45.63636363636363,3830,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,4,3,PConc,4,3,0,0,0.0,0,0.0,1726.0,1726.0,GasA,5,Y,SBrkr,1726,0,0,0.0,0.0,2,1,2,1,4,6,Typ,1,4,Attchd,2008.0,3.0,2.0,561.0,3.0,3.0,Y,0,254,0,0,0,0,0,None,None,0,1,2009,New,Partial,F-VR,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,80500.0,241300.0,1720.0,0.0,22
528118030,2748,390000,60,RL,108.0,13418,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,4,3,PConc,5,3,3,5,1420.0,0,0.0,430.0,1850.0,GasA,5,Y,SBrkr,1850,898,0,1.0,0.0,2,1,4,1,5,9,Typ,1,4,BuiltIn,2006.0,3.0,3.0,850.0,3.0,3.0,Y,212,182,0,0,0,0,0,None,None,0,10,2008,WD ,Abnorml,FS-RL,RESIDENTIAL,2-STORY 1946 & NEWER,122600.0,367900.0,2748.0,1420.0,29
907200340,894,128200,20,RL,75.0,10650,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,4,2,1,182.0,4,712.0,0.0,894.0,GasA,3,Y,SBrkr,894,0,0,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,1976.0,1.0,1.0,308.0,3.0,3.0,Y,365,0,0,0,0,0,0,MnPrv,None,0,2,2010,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,40900.0,122800.0,894.0,894.0,2
528164060,2470,615000,20,RL,106.0,12720,Pave,None,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,5,3,PConc,5,3,3,5,2257.0,0,0.0,278.0,2535.0,GasA,5,Y,SBrkr,2470,0,0,2.0,0.0,1,1,1,1,5,7,Typ,2,4,Attchd,2003.0,3.0,3.0,789.0,3.0,3.0,Y,154,65,0,0,216,144,5,None,None,0,2,2008,WD ,Normal,FS-RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,144100.0,432200.0,2470.0,2257.0,28
907202010,1174,158000,20,RL,80.72093023255815,12250,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,3,3,CBlock,4,3,1,4,781.0,0,0.0,83.0,864.0,GasA,5,Y,SBrkr,1174,0,0,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,1978.0,1.0,2.0,528.0,3.0,3.0,Y,211,0,280,0,0,0,0,None,None,0,5,2008,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,52200.0,156700.0,1174.0,781.0,8
528186180,1324,254000,120,RL,48.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,0,5,863.0,0,0.0,461.0,1324.0,GasA,5,Y,SBrkr,1324,0,0,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2006.0,3.0,2.0,550.0,3.0,3.0,Y,192,38,0,0,0,0,0,None,None,0,12,2009,WD ,Normal,FS-RL,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,71000.0,213200.0,1324.0,863.0,12
909250060,2447,169000,50,RL,50.0,9638,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,3,0,0,0.0,0,0.0,804.0,804.0,GasA,5,Y,SBrkr,1699,748,0,0.0,0.0,2,0,4,1,4,10,Min2,1,4,Detchd,1969.0,1.0,1.0,336.0,3.0,3.0,Y,272,0,42,0,116,0,0,None,None,0,3,2010,WD ,Normal,RL,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,53500.0,160600.0,2447.0,0.0,28
528315060,2199,284500,75,RL,84.0,9660,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,4,3,PConc,4,3,0,0,0.0,0,0.0,1173.0,1173.0,GasA,5,Y,SBrkr,1182,1017,0,0.0,0.0,2,1,3,1,4,9,Typ,1,3,Attchd,1997.0,3.0,2.0,516.0,3.0,3.0,Y,0,131,0,0,0,0,0,None,None,0,9,2008,WD ,Normal,RL,RESIDENTIAL,2-1/2 STORY ALL AGES,76800.0,230400.0,2199.0,0.0,27
528231020,1374,184500,80,RL,67.0,13300,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,5,326.0,0,0.0,58.0,384.0,GasA,5,Y,SBrkr,744,630,0,1.0,0.0,2,1,3,1,4,7,Typ,1,4,BuiltIn,2004.0,3.0,2.0,400.0,3.0,3.0,Y,100,0,0,0,0,0,0,None,None,0,6,2010,WD ,Normal,RL,RESIDENTIAL,SPLIT OR MULTI-LEVEL,54600.0,163700.0,1374.0,326.0,13
528456230,1335,210400,20,FV,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,0,0.0,0,0.0,1335.0,1335.0,GasA,5,Y,SBrkr,1335,0,0,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2007.0,2.0,2.0,575.0,3.0,3.0,Y,0,210,0,0,0,0,0,None,None,0,6,2007,New,Partial,F-VR,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,59900.0,179600.0,1335.0,0.0,12
907180120,1588,214000,20,RL,78.0,10264,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4,3,2,4,1162.0,0,0.0,426.0,1588.0,GasA,5,Y,SBrkr,1588,0,0,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,1999.0,2.0,2.0,472.0,3.0,3.0,Y,158,29,0,0,0,0,0,None,None,0,8,2006,WD ,Normal,RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,69300.0,208000.0,1588.0,1162.0,18
911370410,1652,392500,120,RM,64.0,5587,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,5,3,PConc,5,3,3,5,1480.0,0,0.0,120.0,1600.0,GasA,5,Y,SBrkr,1652,0,0,1.0,1.0,2,0,2,1,4,5,Typ,1,4,Attchd,2008.0,3.0,2.0,482.0,3.0,3.0,Y,162,53,0,153,0,0,0,None,None,0,11,2008,New,Partial,F-PRD,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,93500.0,280500.0,1651.0,1480.0,20
527108090,2021,274725,60,RL,168.0,23257,Pave,None,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,0,0,0.0,0,0.0,868.0,868.0,GasA,5,Y,SBrkr,887,1134,0,0.0,0.0,2,1,3,1,4,9,Typ,1,4,BuiltIn,2006.0,2.0,2.0,422.0,3.0,3.0,Y,0,100,0,0,0,0,0,None,None,0,9,2006,New,Partial,RL,RESIDENTIAL,2-STORY 1946 & NEWER,83100.0,249400.0,2021.0,0.0,26
528222050,1412,156932,60,RL,73.0,8499,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,0,0.0,0,0.0,616.0,616.0,GasA,5,Y,SBrkr,616,796,0,0.0,0.0,2,1,3,1,4,6,Typ,1,4,BuiltIn,2007.0,3.0,2.0,432.0,3.0,3.0,Y,0,36,0,0,0,0,0,None,None,0,3,2007,New,Partial,RL,RESIDENTIAL,2-STORY 1946 & NEWER,52100.0,156100.0,1412.0,0.0,14
528429110,1464,282922,20,RL,49.0,15256,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4,3,3,5,929.0,0,0.0,556.0,1485.0,GasA,5,Y,SBrkr,1464,0,0,1.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2007.0,1.0,3.0,754.0,3.0,3.0,Y,168,160,0,0,0,0,0,None,None,0,8,2007,WD ,Normal,FS-RL,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,82600.0,247900.0,1485.0,929.0,15
902328100,1690,144000,75,RM,65.0,8850,Pave,None,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,0,0.0,0,0.0,815.0,815.0,GasA,5,Y,SBrkr,815,875,0,0.0,0.0,1,0,3,1,3,7,Typ,1,4,Detchd,1916.0,1.0,1.0,225.0,3.0,3.0,Y,0,0,330,0,0,0,0,None,None,0,7,2006,ConLw,Normal,RM,RESIDENTIAL,2-1/2 STORY ALL AGES,41800.0,125500.0,1690.0,0.0,21
527451410,1092,88000,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,3,3,CBlock,3,3,0,0,0.0,0,0.0,525.0,525.0,GasA,3,Y,SBrkr,525,567,0,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Detchd,1971.0,1.0,1.0,264.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,3,2010,WD ,Family,F-PRD,RESIDENTIAL,2-STORY TWNHM - 1946 & NEWER,26800.0,80400.0,1092.0,0.0,6
531477050,1012,67500,30,RH,70.0,9800,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3,3,0,0,0.0,0,0.0,816.0,816.0,GasA,3,N,FuseA,1012,0,0,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,1920.0,1.0,1.0,429.0,3.0,3.0,Y,121,0,80,0,0,0,0,None,None,0,4,2010,WD ,Normal,,RESIDENTIAL,,39857.364341085275,119527.51937984496,998.2823529411764,0.0,4
914476130,1210,148000,80,RL,140.0,11080,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257.0,3,3,CBlock,3,3,2,5,576.0,0,0.0,552.0,1128.0,GasA,3,Y,SBrkr,1210,0,0,1.0,0.0,2,0,3,1,3,6,Typ,0,0,Attchd,1975.0,1.0,2.0,528.0,3.0,3.0,Y,0,0,0,0,0,0,0,None,None,0,5,2006,WD ,Normal,RL,RESIDENTIAL,SPLIT OR MULTI-LEVEL,48200.0,144600.0,1210.0,576.0,9
